predictor,outcome,r2
HCU_10_AnsVal,SF-36_25,7.91166460267778E-006
CTXD_24-28_3_AnsVal,HC_37_2,7.90186677268601E-006
HCU_8_AnsVal,HC_37_6,7.89977128756725E-006
RH_6,HC_38_13,7.89641007314934E-006
HCU_28A-E_C_AnsVal,SF-36_11,7.84347725235612E-006
KW_56-57_2_AnsVal,SF-36_6,7.81372968039484E-006
RH_5A_7,HC_37_9,7.80437759928532E-006
GH_34-A_1,HC_37_5,7.80223970719973E-006
GH_34-A_3,HC_37_5,7.80223970708871E-006
GH_36-D_1,HC_37_8,7.79588852051205E-006
GH_36-D_6,HC_37_8,7.79588852051205E-006
BPI_A-D_4_AnsText,HC_38_13,0.00000779
GH_42A-43_1,HC_38_7,7.75629421079227E-006
GH_42A-43_4,HC_38_7,7.75629421079227E-006
RH_8a_1_AnsVal,HC_38_2,7.74712051343496E-006
GH_25-28_4,SF-36_29,7.73146320520723E-006
MW_19-23_1_AnsVal,HC_37_2,7.70528593996289E-006
GH_8-B_2,HC_37_5,7.69080547513568E-006
DEM_RACE_9_5,SF-36_13,7.62726535508129E-006
AUDIT-C_10A,HC_37_8,7.58546177770381E-006
HCU_M_17_AnsVal,HC_38_1,0.000007577
MJM_5E_3-6_1_AnsVal,HC_38_2,7.57262098671774E-006
GH_34-A_1,HC_38_3,0.000007553
GH_34-A_3,HC_38_3,0.000007553
HCU_3_4_AnsVal,HC_38_10,7.53355241278619E-006
HCU_27,SF-36_24,7.49326819660112E-006
GH_90,HC_37_2,7.4915130868769E-006
BF_55-58_2_AnsVal,HC_38_16,7.47908762643856E-006
GH_8-B_2,SF-36_17,7.4515468964087E-006
HCU_2_AnsVal,HC_38_16,7.44577117017808E-006
GH_35-B_2,HC_38_12,0.000007444
HCU_F_19,SF-36_6,7.44233543203965E-006
GAD7_5A,HC_38_5,7.40568153778654E-006
KW_39-42_3_AnsVal,SF-36_9,0.000007376
HCU_3_1,SF-36_18,0.000007277
DEM_RACE_9_1,HC_37_4,7.24476686320141E-006
SF-36_1,HC_38_10,0.000007196
HCU_11_4_AnsVal,HC_37_5,7.16975015990773E-006
MJM_1A,HC_37_7,7.15370282711181E-006
DEM_RACE_9_2,SF-36_34,7.14118194655722E-006
GH_F_50-56_6,HC_38_7,7.12930403878875E-006
GH_25-28_3,HC_37_7,7.08556233353086E-006
GH_73-78_6,HC_38_6,7.08219012790501E-006
BF_55-58_3_AnsVal,HC_38_6,7.07167227143035E-006
GH_87-89_1,SF-36_31,6.99511261847974E-006
MJM_1B,HC_38_13,6.94059677508463E-006
KW_39-42_1_AnsVal,HC_38_8,6.93145448571464E-006
MJM_1A,HC_38_6,0.000006887
GH_9-14_3,HC_38_12,6.8806376496422E-006
BPI_E-G_3_AnsText,HC_38_13,6.78622005523266E-006
MJM_5A_2,HC_38_16,6.77776171142952E-006
HCU_1_AnsVal,HC_38_7,6.75785622372693E-006
GH_87-89_3,HC_38_6,6.73747075508047E-006
HCU_13_5,SF-36_30,6.6805793990099E-006
MEDS_9,SF-36_5,6.67508605822764E-006
AUDIT-C_11-14_D_AnsVal,SF-36_26,6.64021740026666E-006
HCU_M_18_AnsVal,SF-36_17,6.63113068810617E-006
HCU_31_AnsVal,HC_37_1,6.58520320984124E-006
RH_5A_5,HC_38_7,6.5843465326676E-006
GH_25-28_2,HC_38_1,6.56815098820651E-006
MEDS_9,HC_37_4,0.000006567
MEDS_9,HC_38_5,0.000006567
HCU_1_AnsVal,SF-36_11,6.56614463967475E-006
GH_M_60-64_1,SF-36_13,6.53658855465089E-006
HCU_31_AnsText,SF-36_15,6.35192380660232E-006
GH_90,HC_38_6,6.35171360485742E-006
GH_35-B_1,HC_38_11,6.34327237802879E-006
GH_35-B_4,HC_38_11,6.34327237802879E-006
HCU_11_5,SF-36_29,6.31184381461036E-006
RH_F_9A_F_1_AnsVal,HC_38_3,6.26165462980222E-006
GH_1-7_5,HC_37_1,6.17480620623834E-006
HCU_6_AnsVal,HC_38_9,6.1699390144776E-006
HCU_30_AnsText,SF-36_15,0.000006122
DEM_INSP_6_AnsVal,HC_38_5,6.11483926182821E-006
HCU_F_19,SF-36_14,6.06755717502683E-006
ISQ_2-7_4_AnsVal,HC_38_11,6.04018590610878E-006
CTXD_34-38_5_AnsVal,HC_38_12,6.02639985192166E-006
GH_73-78_7,HC_37_4,5.99340184948005E-006
RH_3,SF-36_35,5.9890579281463E-006
GH_F_58A_AnsVal,SF-36_13,5.94872778081346E-006
RH_5,HC_37_7,5.92535871213329E-006
CTXD_39-43_3_AnsVal,HC_37_8,5.90524780119672E-006
GH1_5-18_5,HC_38_3,5.76716875866357E-006
GH_44-48_4,HC_38_11,5.75045087791715E-006
HCU_13_3,SF-36_30,5.69365881308848E-006
HCU_5_AnsVal,SF-36_9,5.67783769511721E-006
GH1_5-18_3,HC_38_12,5.61930693976365E-006
BF_55-58_2_AnsVal,HC_37_1,5.61259570519557E-006
MJM_5,HC_38_5,5.61242215213476E-006
LTEQ_6_AnsVal,HC_38_4,5.60892752798914E-006
GH_37-41_2,HC_37_6,5.60544459371481E-006
HCU_F_19,HC_37_4,5.59232883778904E-006
GH_F_57,HC_38_6,5.53718798568248E-006
DEM_RACE_9_3,SF-36_15,5.52519380125904E-006
DEM_ETHN_8,HC_38_12,0.000005523
MJM_4,HC_37_4,5.51019112082773E-006
GH_87-89_4,HC_38_4,5.43419346865637E-006
RH_6,HC_38_9,5.39294393520073E-006
AUDIT-C_15,SF-36_11,5.33455084350543E-006
ISQ_2-7_6_AnsVal,HC_38_16,5.29771506729837E-006
HCU_F_21_AnsVal,HC_37_9,0.000005281
GH_19-A_2,SF-36_19,5.24592915895905E-006
GH_8-B_1,SF-36_28,5.2187533463588E-006
GH_8-B_4,SF-36_28,5.2187533463588E-006
GH_35-B_3,HC_37_8,5.18947344152476E-006
GH_9-14_5,SF-36_28,5.17537207367358E-006
GH_69-71_4,HC_38_1,5.16778206383073E-006
PHQ_2E-H_4_AnsVal,HC_37_9,5.14821796759879E-006
AUDIT-C_15,SF-36_34,5.12746318792612E-006
MW_3,SF-36_11,5.12231589588907E-006
ISQ_2-7_3_AnsVal,HC_38_5,5.07484156586635E-006
DIET_27_32_5_AnsVal,HC_38_5,5.03267967255638E-006
KW_52-55_1_AnsVal,SF-36_9,5.02592348960995E-006
MW_19-23_4_AnsVal,HC_38_11,5.02135945212867E-006
HCU_24,SF-36_29,5.00631892619285E-006
GH_87-89_1,SF-36_13,5.00392697877494E-006
HCU_3_3,SF-36_7,4.99008837206993E-006
GH_29-33_2,SF-36_4,4.97236295937675E-006
HC_38_17_AnsVal,SF-36_13,4.96450737652587E-006
DEM_RACE_9_1,HC_38_1,4.9407153366321E-006
RH_5A_7,SF-36_31,4.92438936616768E-006
MJM_2D_1,HC_37_3,4.91709790495509E-006
MEDS_3B_AnsVal,SF-36_36,0.000004917
GH_F_50-56_7,HC_38_14,4.91278532366302E-006
HCU_2_AnsVal,HC_38_15,4.90091497296064E-006
GH1_5-18_1,HC_38_9,4.89234702072405E-006
MEDS_9,HC_38_14,0.000004826
DEM_EDU_1,HC_38_16,4.80771728528229E-006
GH_1-7_5,SF-36_29,4.80624463938817E-006
GH_65-68_5,HC_37_6,4.80093500210277E-006
HCU_6_AnsVal,SF-36_27,4.7634803418406E-006
GH_44-48_4,HC_38_13,4.7479278282303E-006
GAD7_5B,HC_38_5,4.7351399490303E-006
BF_55-58_2_AnsVal,HC_38_1,4.70361232440819E-006
GH_69-71_3,SF-36_10,4.68647372098285E-006
GH_42A-43_1,SF-36_25,4.6574972090152E-006
GH_42A-43_4,SF-36_25,4.6574972090152E-006
CTXD_44-46_1_AnsVal,HC_37_7,0.000004599
HCU_28A-E_C_AnsVal,HC_38_2,4.58224581378897E-006
GH_F_50-56_6,HC_38_6,4.55123247766753E-006
GH_83-86_5,HC_38_5,0.000004549
LTEQ_3_AnsVal,HC_37_7,0.000004509
MEDS_3A_AnsVal,HC_38_15,4.47425704774851E-006
GAD7_5G,HC_38_5,4.47290223337671E-006
RH_F_9A_F_6_AnsVal,SF-36_10,4.47033513573114E-006
RH_M_9G_L_5_AnsVal,HC_38_4,4.44675675814743E-006
SUN_16,HC_38_4,4.42937214717443E-006
GH_M_60-64_3,SF-36_24,4.42789396093435E-006
HCU_2_AnsVal,HC_37_3,4.41854739263725E-006
GH_36-D_3,HC_37_1,4.35769957807253E-006
GH_25-28_3,HC_38_14,4.35255293640413E-006
MJM_1,HC_37_6,4.33718789627502E-006
MJM_1,HC_38_2,4.31979596471344E-006
RH_3,SF-36_3,4.31332885098001E-006
GH_73-78_3,HC_38_15,4.30775441517817E-006
GH_29-33_4,SF-36_19,4.27839223049453E-006
BF_55-58_1_AnsVal,HC_38_13,4.24468936333078E-006
AUDIT-C_10A,SF-36_12,4.22068851979596E-006
BPI_4,HC_37_7,4.21473257439242E-006
GH_34-A_3,HC_38_9,4.19549601804459E-006
GH_34-A_1,HC_38_9,4.19549601782254E-006
HCU_M_18_AnsVal,HC_38_3,4.1710990027477E-006
GH_72-A_3,SF-36_34,4.15647355045401E-006
GH_72-A_1,SF-36_34,4.15647355023197E-006
HCU_24,HC_38_3,4.13742883642598E-006
GH_79-82_3,HC_38_7,4.1095225083998E-006
RH_F_9A_F_5_AnsVal,SF-36_7,4.06711066514021E-006
GH_69-71_3,SF-36_14,0.000004054
DEM_RACE_9_3,SF-36_36,3.96421856851958E-006
LTEQ_3_AnsVal,HC_38_6,3.9294129184908E-006
HCU_24,HC_37_3,3.88347252344712E-006
GH_F_58,HC_37_4,3.78342001905452E-006
HCU_11_2_AnsVal,SF-36_26,3.76734732254747E-006
GH_49-C_4,SF-36_31,0.000003761
DEM_INC_3,HC_38_11,0.000003755
GH_1-7_6,HC_37_2,3.74621719911872E-006
HCU_9_AnsVal,SF-36_30,3.73437236877994E-006
NPX_2-5_3_AnsVal,HC_38_14,3.73390663843676E-006
GH1_5-18_3,HC_38_10,3.72849815877263E-006
OC_4B,HC_38_1,3.72457313724261E-006
SF-36_2,HC_38_12,3.66963091802397E-006
DIET_18-20_3,HC_38_7,0.000003623
RH_5A_5,SF-36_17,3.60792761622264E-006
GH_1-7_7,HC_37_6,3.58140734768586E-006
GH_87-89_2,HC_38_6,3.55175040522848E-006
GH_73-78_6,HC_38_9,3.51654505614807E-006
HCU_7_AnsVal,SF-36_17,3.4813004475831E-006
RH_F_9A_F_5_AnsVal,SF-36_11,3.47062279348886E-006
GH_90,SF-36_17,3.44479686831267E-006
GH_M_60-64_3,SF-36_28,3.42962579324979E-006
HCU_8_AnsVal,HC_37_9,0.000003418
OC_4B,HC_38_3,3.3596146263859E-006
MJM_4A_1,SF-36_35,3.35750738689189E-006
GH_69-71_3,HC_38_1,3.32542116943113E-006
RH_F_9A_F_1_AnsVal,SF-36_6,3.32454899976131E-006
HCU_15_AnsVal,HC_37_5,3.32186208651386E-006
MEDS_3C_AnsVal,HC_38_10,3.31018125077076E-006
RH_5,SF-36_12,3.22786934792152E-006
MEDS_2A_AnsVal,HC_38_11,3.21642252321119E-006
GH_83-86_2,HC_38_5,3.18516272235225E-006
HCU_11_1_AnsVal,HC_38_8,3.17919534520428E-006
DIET_24,HC_38_2,3.16211282880285E-006
MEDS_4,HC_38_1,3.07185261483323E-006
PHQ_2A-D_1_AnsVal,HC_38_5,0.000003053
HCU_5_AnsVal,SF-36_16,3.02770718318968E-006
HCU_28A-E_D_AnsVal,HC_38_2,0.000003013
HCU_8_AnsVal,SF-36_17,2.98690594224826E-006
FSI_15,HC_37_2,2.980896967264E-006
NPX_1,HC_37_8,2.97252789782654E-006
GH_73-78_2,HC_38_13,2.96406044109077E-006
MJM_3C_3-5_1_AnsVal,HC_37_8,2.96011896583348E-006
LTEQ_4,HC_37_7,2.95421271589991E-006
DEM_RACE_9_5,SF-36_9,2.94366075914709E-006
RH_F_9A_F_3_AnsVal,HC_37_2,0.000002938
DEM_ETHN_8,SF-36_3,2.91820941078491E-006
HCU_5_AnsVal,SF-36_10,2.88182533358938E-006
RH_F_9A_F_4_AnsVal,HC_37_8,2.83927890820657E-006
BPI_4,HC_38_1,0.000002835
RH_4,HC_38_13,2.81476966745853E-006
HCU_F_20_AnsVal,SF-36_25,2.81327438689249E-006
RH_3A,HC_38_8,2.81165506266223E-006
HCU_25_AnsVal,HC_38_14,2.77915417346009E-006
BMI_1_AnsText,HC_38_9,2.76557785994225E-006
BF_55-58_2_AnsVal,HC_38_14,2.71005669205682E-006
BPI_A-D_1_AnsText,HC_37_2,2.69479904901893E-006
RH_F_9A_F_2_AnsVal,HC_38_11,2.6832211303951E-006
MEDS_2B_AnsVal,SF-36_12,2.67569661804856E-006
MEDS_8,HC_38_8,0.000002673
LTEQ_4,SF-36_12,2.63793244226207E-006
MJM_3C_3-5_1_AnsVal,HC_38_10,2.63543470291339E-006
GH_73-78_2,HC_38_1,2.61774072229937E-006
RH_5A_1,HC_38_7,2.6101898914499E-006
SUN_17,HC_37_5,2.6065987205337E-006
MEDS_5,HC_38_11,2.58279285958451E-006
HCU_M_16,SF-36_17,2.57746706622264E-006
HCU_M_18_AnsVal,SF-36_16,2.54708803471004E-006
GH_F_50-56_7,HC_37_8,2.52712229076302E-006
GH_9-14_5,SF-36_17,2.51523055749825E-006
MJM_5A_2,HC_38_14,2.50340463026077E-006
MEDS_1,HC_38_8,2.48159721205621E-006
SF-36_21,HC_38_10,2.47921171547816E-006
MJM_1A,HC_38_5,2.46212997878636E-006
CTXD_29-33_1_AnsVal,HC_37_6,2.46026424433055E-006
HCU_13_1,SF-36_28,2.41211373352979E-006
GH_9-14_5,HC_38_13,2.38070549285485E-006
MEDS_6,SF-36_5,2.37581463402581E-006
HCU_M_16,SF-36_36,2.36723867930166E-006
RH_F_9A_F_4_AnsVal,SF-36_9,2.35032015116765E-006
RH_8a_1_AnsVal,HC_38_3,2.34560924128324E-006
MW_4B,HC_38_6,2.32623356466455E-006
MW_4B,HC_37_4,2.3262335644425E-006
AUDIT-C_11-14_A_AnsVal,SF-36_15,2.30765835440572E-006
GH_90,HC_38_2,2.28114250377942E-006
GH_73-78_5,HC_38_14,2.27341261371805E-006
DIET_22,SF-36_7,2.25535542286437E-006
AUDIT-C_11-14_A_AnsVal,SF-36_5,2.19569251003193E-006
AUDIT-C_11-14_B_AnsVal,HC_38_2,2.19533666578897E-006
HCU_9_AnsVal,HC_38_11,2.15529259106617E-006
SF-36_21,HC_38_12,0.000002142
HCU_3_3,SF-36_26,2.1412580617497E-006
GH_29-33_3,HC_38_16,2.14048361235619E-006
MJM_5A_2,HC_38_2,0.000002136
HCU_11_4_AnsVal,HC_38_14,2.10707430725598E-006
GH_29-33_6,HC_38_3,2.09760471869824E-006
GH_87-89_1,SF-36_4,2.0908187994273E-006
SF-36_21,HC_37_2,2.08076429808468E-006
GH_69-71_2,HC_37_3,2.08030015180771E-006
GH_8-B_3,HC_37_3,2.08030015169669E-006
GH_65-68_5,HC_38_1,0.000002072
DEM_EMPL_4_AnsVal,SF-36_31,2.05741244052593E-006
HCU_13_1,HC_38_9,2.056267882522E-006
MW_15-18_2_AnsVal,HC_37_6,2.04918217627803E-006
GH_65-68_5,HC_37_7,2.04217874899548E-006
HCU_7_AnsVal,HC_38_11,2.02210576960571E-006
MJM_2D_1,HC_38_8,0.000002021
BPI_4,HC_38_2,2.00728271892991E-006
BF_55-58_3_AnsVal,SF-36_29,1.95724875295955E-006
MEDS_2B_AnsVal,HC_37_8,1.93083988964116E-006
GH_90,SF-36_31,1.89427436692036E-006
GH_25-28_2,SF-36_19,1.87973872933789E-006
GH_9-14_7,HC_37_6,1.86538245083856E-006
DIET_22,SF-36_23,1.83993976043961E-006
HCU_11_2_AnsVal,HC_38_13,0.000001832
HCU_7_AnsVal,SF-36_27,1.83058985803175E-006
MJM_4,SF-36_28,1.82414197191783E-006
PHQ_2E-H_3_AnsVal,HC_38_10,1.81325157144752E-006
HCU_31_AnsVal,HC_37_2,1.76366036030995E-006
AUDIT-C_11-14_B_AnsVal,SF-36_28,1.76135589768922E-006
MEDS_2A_AnsVal,HC_38_15,1.71763892498067E-006
GH_9-14_1,HC_38_8,1.71421109063097E-006
GH_9-14_2,HC_38_8,1.71421109051995E-006
KW_39-42_2_AnsVal,SF-36_9,1.7080693889282E-006
MJM_5E_3-6_2_AnsVal,HC_38_12,1.66484099728415E-006
GH_72-A_1,SF-36_30,1.64962167592542E-006
GH_72-A_3,SF-36_30,1.64962167592542E-006
GH_36-D_5,SF-36_25,1.60633503631935E-006
DIET_22,SF-36_10,1.60533188864331E-006
MJM_5B,HC_37_4,0.000001605
RH_6,HC_38_3,1.60224314016411E-006
KW_56-57_2_AnsVal,SF-36_3,1.59158402857074E-006
RH_5A_6,HC_37_4,1.57060918992702E-006
GH_49-C_3,SF-36_9,1.56991704003406E-006
KW_56-57_2_AnsVal,SF-36_9,0.000001567
HCU_11_1_AnsVal,HC_38_6,1.56341606394328E-006
GH_90B_AnsVal,SF-36_25,1.55922319511337E-006
BPI_4,HC_37_5,1.55550015501493E-006
RH_5A_1,SF-36_25,1.54942671215519E-006
MW_4,HC_38_11,1.54689130738017E-006
MEDS_2B_AnsVal,HC_38_14,1.54231479065903E-006
MJM_5E_1,HC_37_2,1.52679087705998E-006
HCU_13_2,HC_38_6,1.52671973641105E-006
HCU_25_AnsVal,HC_37_4,1.47427548713441E-006
HCU_28A-E_C_AnsVal,HC_38_3,1.4413755772269E-006
GH_19-A_1,HC_38_16,0.000001412
GH_19-A_3,HC_38_16,0.000001412
GH_F_50-56_6,HC_37_1,1.40478725141335E-006
DIET_22,HC_37_5,1.37874372518887E-006
HCU_28A-E_B_AnsVal,HC_38_10,1.37608366579389E-006
KW_52-55_3_AnsVal,HC_38_2,1.32878391367885E-006
MJM_3C_1,HC_38_14,1.3166626291472E-006
MEDS_2B_AnsVal,HC_38_10,1.27939942629052E-006
DEM_RACE_9_2,HC_38_7,1.27772900737622E-006
GH_8-B_1,HC_38_6,1.26535611166823E-006
GH_8-B_4,HC_38_6,1.26535611166823E-006
MW_4A,SF-36_14,1.26519040710704E-006
HCU_13_4,SF-36_23,1.2647444357361E-006
GH_44-48_3,HC_38_3,1.26125464861016E-006
GH_25-28_1,HC_38_3,1.26093215502276E-006
MEDS_1A_AnsVal,SF-36_14,1.25594646138705E-006
GH_49-C_3,SF-36_4,1.23333031099016E-006
GH_87-89_3,SF-36_23,1.22975968941397E-006
HCU_30_AnsVal,HC_38_9,1.22931629520373E-006
GH_83-86_3,HC_38_16,1.22622038167819E-006
HCU_13_6,SF-36_31,1.22461703200294E-006
MJM_1,HC_38_8,1.20751253906981E-006
GH_44-48_6,HC_38_12,1.20520807633806E-006
HCU_28A-E_A_AnsVal,HC_37_8,1.20188304653102E-006
HCU_4_AnsVal,HC_38_1,1.19027331602073E-006
HCU_12_AnsVal,HC_38_10,1.18981194052736E-006
HCU_F_22_AnsVal,HC_38_2,1.17751275774403E-006
RH_F_9A_F_5_AnsVal,HC_37_5,1.17063956561747E-006
HCU_13_3,SF-36_18,1.16512634418253E-006
LTEQ_4,SF-36_26,1.16243646219871E-006
MJM_3C_1,HC_38_2,1.12355211057125E-006
GH_F_57,HC_38_5,1.11818377890316E-006
DIET_26,HC_38_3,1.11612941711137E-006
HCU_3_3,SF-36_6,1.08762047912325E-006
AUDIT-C_11-14_A_AnsVal,SF-36_6,1.08017182143261E-006
HCU_3_1,SF-36_17,0.000001055
MJM_5A_3,HC_38_14,1.05432651698045E-006
GH_83-86_1,HC_37_9,0.000001025
GH_9-14_5,HC_37_7,1.01839938360104E-006
MJM_5A_1,HC_37_5,1.00427134908099E-006
HCU_28A-E_B_AnsVal,SF-36_7,9.94532329823272E-007
GH_1-7_4,HC_38_5,9.89660658867741E-007
HCU_29_AnsVal,SF-36_36,0.000000981
DEM_RACE_9_5,SF-36_7,9.74166255107711E-007
HCU_13_4,HC_38_10,9.66185719097901E-007
RH_M_9G_L_2_AnsVal,HC_38_12,9.55852365702725E-007
AUDIT-C_11-14_B_AnsVal,HC_38_13,9.50171383906628E-007
MEDS_3B_AnsVal,SF-36_23,9.32427659861013E-007
HCU_28A-E_A_AnsVal,SF-36_11,9.15215416341653E-007
GH_44-48_2,SF-36_19,0.000000913
HCU_29_AnsVal,HC_38_15,9.02697173565947E-007
CTXD_34-38_2_AnsVal,HC_38_10,8.97110080444463E-007
HCU_25_AnsVal,HC_37_6,8.96673724715136E-007
MW_7-10_3_AnsVal,HC_38_12,8.96521971660569E-007
DIET_26,HC_38_12,8.81500288096859E-007
GH_87-89_4,HC_38_7,0.000000869
ISQ_12-15_3_AnsVal,HC_37_2,8.4492757834731E-007
RH_F_9A_F_5_AnsVal,HC_37_4,8.38913210676751E-007
GH_9-14_7,HC_37_2,8.30519716998879E-007
HCU_M_17_AnsVal,HC_37_5,8.24272518018532E-007
GH_65-68_3,HC_38_16,8.19498843895872E-007
GH_72-A_2,SF-36_30,8.15220014271922E-007
GH_1-7_1,HC_38_10,0.000000808
HCU_11_3_AnsVal,HC_37_2,8.03244034175421E-007
RH_F_9A_F_1_AnsVal,HC_38_6,7.91262226074174E-007
HCU_29_AnsVal,SF-36_3,7.69572654268913E-007
DEM_MAR_2,HC_37_8,7.46416922714488E-007
HCU_11_6,SF-36_18,0.000000745
GH_F_50-56_5,HC_38_15,7.3894872032465E-007
KW_52-55_2_AnsVal,HC_37_2,0.000000716
BF_55-58_2_AnsVal,HC_38_6,0.00000071
HCU_13_6,HC_38_7,6.99904398659967E-007
KW_52-55_1_AnsVal,SF-36_11,6.97173759500736E-007
HCU_13_3,HC_38_13,6.73157553809922E-007
RH_8a_1_AnsVal,HC_38_5,6.64408269179795E-007
GH_20-A_1,HC_38_5,6.58330880698443E-007
GH_20-A_3,HC_38_5,6.58330880698443E-007
MJM_2D_3-5_2_AnsVal,HC_37_4,6.55528637372171E-007
GH_29-33_4,HC_38_11,0.000000651
HCU_F_23A_AnsVal,HC_38_4,6.50927775458499E-007
RH_F_9A_F_2_AnsVal,HC_38_6,6.44949364025926E-007
CTXD_24-28_2_AnsVal,HC_37_6,6.36269642195764E-007
GH_F_50-56_7,HC_37_2,6.21172316694896E-007
BF_55-58_1_AnsVal,HC_38_6,6.04370809953458E-007
GH_F_57,HC_38_3,6.03381121733193E-007
GH_9-14_5,HC_37_3,6.02766968560431E-007
MJM_5D,HC_37_2,6.02726978327084E-007
DEM_RACE_9_2,SF-36_12,5.97112031597291E-007
GH_83-86_2,HC_37_3,5.71835450546843E-007
HCU_F_23A_AnsVal,SF-36_25,5.63759180116641E-007
HCU_3_2,SF-36_9,5.60500325819113E-007
MEDS_2B_AnsVal,HC_38_11,0.000000559
GH_73-78_3,SF-36_27,5.55723848716383E-007
HCU_F_20_AnsVal,HC_37_5,5.54526100260411E-007
GH_83-86_2,HC_38_14,5.50635524954046E-007
RH_F_9A_F_1_AnsVal,HC_38_12,5.46564473680178E-007
MW_7-10_2_AnsVal,HC_38_14,5.43914681294666E-007
MEDS_1,SF-36_13,5.38930053584075E-007
HCU_3_3,HC_38_11,4.93202437668039E-007
GH_83-86_4,SF-36_25,4.81804201868385E-007
GH_8-B_3,SF-36_14,4.59384029816157E-007
RH_5A_8_AnsVal,HC_38_12,0.000000457
GH_44-48_2,SF-36_26,4.52516250137869E-007
GAD7_5C,HC_37_8,4.46190764447074E-007
GH_42A-43_2,SF-36_23,4.25060623476803E-007
GH_20-A_2,HC_38_1,4.22311279391074E-007
HCU_13_4,SF-36_34,4.20263522094011E-007
GH_73-78_5,HC_38_2,3.97717984657042E-007
MEDS_6,SF-36_27,3.94360190503207E-007
GH_36-D_4,HC_37_4,3.90680916950714E-007
GH_42A-43_1,SF-36_12,0.000000383
GH_42A-43_4,SF-36_12,0.000000383
HCU_11_4_AnsVal,SF-36_26,3.79156928631552E-007
BF_55-58_1_AnsVal,HC_37_5,0.00000036
HCU_3_2,HC_37_9,3.45478515351161E-007
GH_29-33_1,HC_38_8,3.3652713726795E-007
AUDIT-C_10A,SF-36_29,3.27132658628493E-007
MJM_4,HC_38_4,3.27092180230082E-007
KW_52-55_4_AnsVal,SF-36_11,3.20842572620883E-007
DEM_RACE_9_4,SF-36_16,3.20431568945345E-007
GH_69-71_1,HC_37_7,3.17628509272083E-007
GH_83-86_5,HC_37_2,3.08120099767883E-007
MEDS_9,SF-36_12,3.05683964141323E-007
CTXD_44-46_2_AnsVal,HC_38_12,3.00441239553528E-007
DIET_22,HC_38_8,0.000000295
MW_11-14_1_AnsVal,HC_38_11,2.92092134590583E-007
AUDIT-C_10,HC_38_8,2.84556906260391E-007
BPI_1,HC_38_12,2.8036164623213E-007
GH_F_57,SF-36_19,2.76872127114025E-007
MJM_5A_5,HC_38_5,2.73922227789214E-007
OC_3_AnsVal,HC_37_2,2.71109390936886E-007
GH_F_50-56_1,HC_38_4,2.70058427842557E-007
DIET_22,SF-36_16,2.68455519925048E-007
MEDS_3,HC_38_8,2.64527590498886E-007
GH_20-A_1,HC_38_13,2.61105604248968E-007
GH_20-A_3,HC_38_13,2.61105604248968E-007
PHQ_2A-D_1_AnsVal,HC_37_6,2.57445756712826E-007
AUDIT-C_15,HC_37_6,2.55386158221071E-007
GH_21-24_1,HC_38_13,2.46189297170574E-007
HCU_3_2,HC_37_2,2.44245276448396E-007
HCU_3_3,HC_38_5,2.3866599085931E-007
DEM_RACE_9_3,SF-36_13,2.38167822685931E-007
BPI_E-G_1_AnsText,HC_38_10,2.28342988628505E-007
HCU_29_AnsVal,HC_38_9,2.1957869789091E-007
HCU_11_5,SF-36_31,2.16447264778097E-007
HCU_28A-E_C_AnsVal,SF-36_15,2.16175529366147E-007
GH_49-C_2,HC_38_14,2.11936114880018E-007
GH_79-82_3,HC_38_14,2.04668996084401E-007
MW_15-18_1_AnsVal,HC_37_7,2.0366368658209E-007
GH_69-71_3,SF-36_15,1.97772324073142E-007
LTEQ_4,SF-36_25,1.84205358855216E-007
LTEQ_6_AnsVal,HC_38_2,1.77877380824754E-007
RH_5A_6,HC_38_9,1.70898103446504E-007
GH_20-A_2,HC_38_12,1.6931216928473E-007
HCU_1_AnsVal,SF-36_27,1.68275975820364E-007
RH_F_9A_F_1_AnsVal,SF-36_36,0.000000166
GH_44-48_5,HC_38_3,1.63478729553468E-007
GH_21-24_3,HC_38_10,1.61936660969531E-007
HCU_1_AnsVal,SF-36_18,1.57839874947996E-007
RH_5,HC_37_3,1.50909444163183E-007
HCU_13_3,SF-36_17,1.47742494682745E-007
MEDS_3B_AnsVal,SF-36_18,0.000000142
HCU_7_AnsVal,HC_38_8,1.35470037410101E-007
KW_56-57_2_AnsVal,SF-36_7,1.30391983987899E-007
SP_60,HC_37_6,1.23716595079593E-007
HCU_10_AnsVal,HC_38_4,1.08574722657018E-007
GH_73-78_3,SF-36_14,1.0830932573036E-007
HCU_13_1,SF-36_24,9.38663217153746E-008
RH_3,SF-36_34,8.35154028155927E-008
MJM_5E_3-6_4_AnsVal,HC_38_10,7.76715978201281E-008
GH_37-41_4,HC_37_7,7.53363429417675E-008
DIET_18-20_2,SF-36_18,6.97100571711573E-008
GH_35-B_3,HC_38_11,6.69315372014978E-008
DEM_RACE_9_2,HC_38_6,0.000000062
GH1_5-18_4,HC_38_7,6.18897789683714E-008
FSI_1-4_3_AnsText,HC_38_10,5.78667986861348E-008
HCU_13_3,HC_38_12,5.42418848725745E-008
GH_69-71_2,HC_37_7,0.000000052
MJM_5A_1,SF-36_26,4.97727670190074E-008
HCU_7_AnsVal,HC_38_7,4.95885738027724E-008
HCU_11_1_AnsVal,SF-36_18,4.75640296038193E-008
GH_44-48_5,HC_37_7,4.57936996101083E-008
AUDIT-C_10A,HC_38_6,4.38629029764215E-008
