predictor,outcome,PPMC,pval,PPMC_abs
FSI_12,HC_38_9,0.0495404225,0.1920709989,0.0495404225
MJM_5C,HC_37_4,0.0495333586,0.293877572,0.0495333586
MJM_5A_2,HC_38_7,0.0495275469,0.2933967081,0.0495275469
OC_4B,HC_38_11,0.0494942221,0.1950756711,0.0494942221
GH_36-D_1,HC_38_6,0.0494921763,0.1928262384,0.0494921763
AUDIT-C_10,HC_37_6,0.0494450803,0.1922874114,0.0494450803
GH_87-89_3,HC_37_9,0.0494385402,0.1926667637,0.0494385402
KW_47-51_3_AnsVal,SF-36_7,0.0494279091,0.1953492181,0.0494279091
GH_72-A_1,HC_38_15,0.0494111227,0.193879419,0.0494111227
AUDIT-C_10B,HC_37_7,0.0493885715,0.2497145167,0.0493885715
MW_19-23_2_AnsVal,HC_37_8,0.0493709338,0.1952143597,0.0493709338
OC_4C,HC_38_7,0.0493465868,0.1970676935,0.0493465868
MW_11-14_3_AnsVal,HC_37_6,0.049340098,0.1964716199,0.049340098
DEM_EMPL_4_AnsVal,SF-36_36,0.0493335705,0.192973027,0.0493335705
HCU_10_AnsVal,HC_37_8,0.0493285906,0.1933383528,0.0493285906
SP_60,HC_38_5,0.0493086501,0.1941613875,0.0493086501
HCU_F_19,HC_38_15,0.0493036637,0.2549442573,0.0493036637
BMI_1_AnsText,SF-36_7,0.0492995185,0.1929609771,0.0492995185
RH_3,HC_38_8,0.0492667587,0.1951865704,0.0492667587
RH_F_9A_F_4_AnsVal,HC_38_1,0.0492331698,0.320595763,0.0492331698
HCU_F_23A_AnsVal,SF-36_9,0.0492302995,0.2995532161,0.0492302995
HCU_28A-E_A_AnsVal,HC_37_2,0.0492117652,0.1969858926,0.0492117652
GH_44-48_4,HC_37_3,0.0491969678,0.1954973862,0.0491969678
HCU_13_5,HC_38_12,0.0491808558,0.1956439477,0.0491808558
HCU_31_AnsText,HC_37_3,0.0491709385,0.3397437894,0.0491709385
HCU_F_19,SF-36_16,0.0491644358,0.2549548636,0.0491644358
KW_52-55_4_AnsVal,SF-36_14,0.0491584111,0.1968208937,0.0491584111
RH_5A_7,HC_38_3,0.049150073,0.2805173104,0.049150073
GH_37-41_3,HC_38_10,0.0491461089,0.1956372774,0.0491461089
DIET_23,HC_38_5,0.0491291046,0.1954696812,0.0491291046
MEDS_5A_AnsVal,HC_38_3,0.0490954612,0.1977213037,0.0490954612
MJM_5A_6_AnsVal,HC_37_5,0.0490884962,0.296629778,0.0490884962
HCU_3_1,SF-36_12,0.0490560446,0.1961358022,0.0490560446
GH_90B_AnsVal,SF-36_14,0.0490498833,0.3171041578,0.0490498833
GH_87-89_2,HC_38_15,0.0490444082,0.1962420496,0.0490444082
MJM_5B,HC_38_10,0.0490325603,0.302046522,0.0490325603
HCU_7_AnsVal,HC_37_5,0.048995892,0.1963630474,0.048995892
RH_F_9A_F_2_AnsVal,SF-36_35,0.0489917842,0.3119240167,0.0489917842
MEDS_3A_AnsVal,SF-36_12,0.0489782889,0.3201525878,0.0489782889
GH_8-B_4,SF-36_15,0.0489752809,0.1968740906,0.0489752809
DIET_18-20_1,SF-36_30,0.0489733917,0.1962469311,0.0489733917
GH_1-7_5,HC_38_3,0.0489521715,0.1980573303,0.0489521715
MJM_1D_3-5_1_AnsVal,HC_38_9,0.048947083,0.3591845119,0.048947083
AUDIT-C_11-14_D_AnsVal,HC_38_4,0.0489460547,0.2033918296,0.0489460547
GH_73-78_7,HC_37_9,0.0488994964,0.1978921876,0.0488994964
GH_73-78_4,HC_38_12,0.0488720402,0.198144403,0.0488720402
HCU_8_AnsVal,SF-36_28,0.0488697509,0.1971964713,0.0488697509
GH_F_58A_AnsVal,HC_38_13,0.0488617555,0.3453696489,0.0488617555
KW_39-42_4_AnsVal,SF-36_11,0.0488552854,0.1976517036,0.0488552854
GH_19-A_1,HC_38_2,0.0488487245,0.1980350666,0.0488487245
LTEQ_4,SF-36_15,0.0488239839,0.2225172807,0.0488239839
GH_42A-43_4,HC_38_11,0.0487909826,0.1992149482,0.0487909826
GH_8-B_4,HC_37_9,0.0487678208,0.1994285815,0.0487678208
HCU_2_AnsVal,HC_38_2,0.0487491514,0.1986285013,0.0487491514
GH_49-C_2,SF-36_27,0.0487362153,0.1993955571,0.0487362153
MJM_1A,HC_38_8,0.0487152815,0.3567162582,0.0487152815
GH_9-14_7,HC_37_1,0.0487143913,0.1995971249,0.0487143913
RH_5A_3,HC_37_5,0.0487064808,0.2853871967,0.0487064808
HCU_13_4,SF-36_17,0.0486912986,0.1994861902,0.0486912986
GH_37-41_2,HC_37_3,0.0486866987,0.1998531096,0.0486866987
HCU_30_AnsText,HC_38_4,0.0486838131,0.4903429912,0.0486838131
RH_6,HC_38_5,0.048670781,0.2069597561,0.048670781
GH_44-48_1,HC_38_4,0.0486621062,0.2004057652,0.0486621062
GH_90B_AnsVal,HC_38_11,0.0486557233,0.3221808104,0.0486557233
AUDIT-C_11-14_B_AnsVal,SF-36_11,0.0486468786,0.2271977296,0.0486468786
GH_19-A_1,HC_38_12,0.0486382809,0.1999766389,0.0486382809
AUDIT-C_10A,SF-36_4,0.0486379136,0.2552463286,0.0486379136
HCU_3_2,SF-36_31,0.0486375018,0.1999838523,0.0486375018
CTXD_29-33_4_AnsVal,HC_38_12,0.0486365857,0.2022777146,0.0486365857
MEDS_1A_AnsVal,SF-36_9,0.0486209769,0.2017665292,0.0486209769
RH_8a_1_AnsVal,HC_38_10,0.0485992752,0.2188013148,0.0485992752
MJM_3C_1,HC_38_13,0.0485841098,0.2973827631,0.0485841098
HCU_3_3,HC_37_5,0.0485810243,0.2014837083,0.0485810243
HC_38_17_AnsVal,HC_37_5,0.0485666403,0.2012912068,0.0485666403
BPI_1,HC_38_2,0.0485641165,0.2013146533,0.0485641165
CTXD_47-49_2_AnsVal,HC_38_14,0.0485488015,0.2050799661,0.0485488015
MJM_2A,HC_38_11,0.0485247933,0.325837757,0.0485247933
MEDS_2_AnsVal,HC_38_4,0.0485247147,0.201030156,0.0485247147
HCU_11_5,SF-36_15,0.0485235182,0.200392927,0.0485235182
HCU_31_AnsVal,HC_38_5,0.0485076896,0.2008638893,0.0485076896
MW_15-18_2_AnsVal,HC_38_2,0.0484869896,0.2023586314,0.0484869896
GH_35-B_3,HC_38_10,0.0484732737,0.202486479,0.0484732737
GH1_5-18_1,HC_38_8,0.0484731901,0.2015094632,0.0484731901
AUDIT-C_10,HC_38_9,0.0484507537,0.2013936457,0.0484507537
GH_87-89_4,HC_38_3,0.0484483714,0.2017406348,0.0484483714
GH_35-B_4,SF-36_7,0.0484451599,0.2014457477,0.0484451599
HCU_31_AnsText,HC_38_2,0.0484026007,0.347352787,0.0484026007
AUDIT-C_11-14_B_AnsVal,HC_38_10,0.048364716,0.2310467568,0.048364716
GH_37-41_4,HC_38_5,0.0483449026,0.2030323218,0.0483449026
ISQ_2-7_5_AnsVal,HC_37_7,0.048341833,0.2076886601,0.048341833
CTXD_44-46_3_AnsVal,HC_38_6,0.0483129942,0.2059612167,0.0483129942
DIET_18-20_3,HC_38_10,0.0483100259,0.2043404888,0.0483100259
CTXD_34-38_1_AnsVal,HC_37_4,0.0483016596,0.2060677604,0.0483016596
MJM_5A_2,HC_38_11,0.0482886746,0.3056528825,0.0482886746
GH1_5-18_2,HC_38_16,0.0482705279,0.2034027953,0.0482705279
FSI_9-11_3_AnsText,HC_38_12,0.0481955884,0.2064044885,0.0481955884
HCU_6_AnsVal,SF-36_6,0.0481916935,0.2025194929,0.0481916935
GH_83-86_2,HC_38_9,0.0481838327,0.2048703296,0.0481838327
GH_73-78_2,SF-36_24,0.0481831363,0.2035719948,0.0481831363
RH_3B,SF-36_10,0.0481759032,0.2442614594,0.0481759032
GH_49-C_2,HC_38_8,0.0481587487,0.2057628005,0.0481587487
RH_5A_8_AnsVal,SF-36_19,0.0481396485,0.2895362498,0.0481396485
GH_83-86_1,SF-36_34,0.0480946311,0.2047302442,0.0480946311
LTEQ_3_AnsVal,HC_37_9,0.0480937914,0.2060469809,0.0480937914
GH_F_50-56_8,HC_37_5,0.0480810727,0.2651414224,0.0480810727
HCU_6_AnsVal,HC_37_9,0.0480733984,0.2049304385,0.0480733984
GH_35-B_4,HC_37_1,0.0480457127,0.2065012995,0.0480457127
KW_56-57_1_AnsVal,SF-36_9,0.048014042,0.2071300395,0.048014042
HCU_10_AnsVal,HC_37_4,0.0480105957,0.2055234096,0.0480105957
HCU_11_1_AnsVal,HC_38_1,0.0480076787,0.205877619,0.0480076787
RH_M_9G_L_6_AnsVal,HC_37_7,0.0479894853,0.740686132,0.0479894853
RH_M_9G_L_6_AnsVal,HC_37_2,0.0479894853,0.740686132,0.0479894853
RH_M_9G_L_6_AnsVal,HC_37_4,0.0479894853,0.740686132,0.0479894853
MW_3,HC_38_8,0.047985263,0.2060896762,0.047985263
GH_90,SF-36_24,0.0479764786,0.2065002004,0.0479764786
ISQ_2-7_6_AnsVal,HC_38_5,0.0479747569,0.2111650661,0.0479747569
GH_8-B_3,SF-36_27,0.0479566551,0.2060336979,0.0479566551
MW_4C,HC_37_6,0.0479448062,0.4344078309,0.0479448062
PHQ_2A-D_4_AnsVal,HC_38_11,0.0479399608,0.2081625156,0.0479399608
GH_8-B_3,SF-36_24,0.0479089597,0.206485671,0.0479089597
GH_F_50-56_2,HC_38_6,0.0479067872,0.2677729047,0.0479067872
GH_44-48_5,HC_38_10,0.047876655,0.207775557,0.047876655
HCU_4_AnsVal,HC_38_14,0.0478735586,0.2071487882,0.0478735586
MJM_2C,HC_38_11,0.0478625018,0.3433493302,0.0478625018
HCU_F_22_AnsVal,HC_38_15,0.0478497562,0.2678963393,0.0478497562
HCU_31_AnsVal,SF-36_23,0.0478459,0.206431578,0.0478459
GH_1-7_7,HC_38_8,0.0478427643,0.208427053,0.0478427643
RH_M_9G_L_3_AnsVal,HC_38_14,0.0478325528,0.5788579283,0.0478325528
HCU_13_1,HC_38_15,0.0478228966,0.2082870433,0.0478228966
HCU_26_AnsVal,HC_38_15,0.0478220483,0.2076385015,0.0478220483
DEM_INS_5_AnsVal,SF-36_31,0.047821,0.2076484765,0.047821
HCU_26_AnsVal,HC_37_1,0.0478091334,0.207761416,0.0478091334
MJM_5E_3-6_4_AnsVal,HC_38_7,0.0477945322,0.3182902825,0.0477945322
GH_65-68_3,HC_37_2,0.0477823197,0.2083449415,0.0477823197
DEM_ETHN_8,SF-36_4,0.0477770257,0.2100455492,0.0477770257
GH_69-71_2,HC_38_13,0.0477659934,0.2088294435,0.0477659934
RH_3B,HC_38_10,0.0477534876,0.2496462924,0.0477534876
MJM_5A_3,HC_38_12,0.0477317945,0.311270792,0.0477317945
AUDIT-C_9,HC_38_1,0.047729032,0.2085249393,0.047729032
MEDS_5A_AnsVal,HC_37_9,0.0477280381,0.2108459998,0.0477280381
BPI_4,HC_38_15,0.0477259255,0.4221927368,0.0477259255
CTXD_34-38_1_AnsVal,HC_38_13,0.0477245077,0.2118798003,0.0477245077
DIET_25,HC_38_10,0.047719137,0.2082915929,0.047719137
GH_29-33_3,SF-36_34,0.0477145643,0.2083352367,0.0477145643
HCU_28A-E_C_AnsVal,HC_38_7,0.0477112132,0.22338992,0.0477112132
CTXD_39-43_2_AnsVal,HC_38_13,0.0476916467,0.2098694041,0.0476916467
GH_49-C_1,HC_38_8,0.0476731232,0.210377137,0.0476731232
FSI_13,HC_38_12,0.0476626373,0.2114727352,0.0476626373
MW_3,HC_38_12,0.0476535815,0.2092459845,0.0476535815
MW_19-23_3_AnsVal,HC_38_12,0.0476448607,0.2126442593,0.0476448607
MJM_5E_3-6_2_AnsVal,HC_38_8,0.0476340801,0.31660859,0.0476340801
DEM_INSE_7,HC_37_9,0.047628479,0.2108050605,0.047628479
GH_F_50-56_1,HC_38_14,0.0476075827,0.2707762698,0.0476075827
FSI_1-4_4_AnsVal,SF-36_23,0.047598981,0.211088148,0.047598981
GH_F_58,SF-36_30,0.0475981101,0.2695311472,0.0475981101
RH_F_9A_F_4_AnsVal,SF-36_24,0.0475845279,0.3353108133,0.0475845279
DIET_24,HC_38_8,0.047484115,0.2105433241,0.047484115
DIET_22,HC_37_1,0.0474833689,0.2105504999,0.0474833689
MJM_5E_3-6_4_AnsVal,HC_38_14,0.0474724527,0.3215661344,0.0474724527
GH_87-89_2,SF-36_28,0.047466419,0.2103853761,0.047466419
GH_65-68_2,HC_38_3,0.0474582728,0.2114502716,0.0474582728
MEDS_3A_AnsVal,SF-36_15,0.0474582411,0.3354192755,0.0474582411
MJM_5E_1,HC_38_7,0.0474370815,0.3158915134,0.0474370815
MJM_3,HC_37_7,0.0474208064,0.2128038982,0.0474208064
KW_52-55_3_AnsVal,SF-36_10,0.0474194942,0.213481279,0.0474194942
MJM_1C,HC_38_3,0.0474092728,0.3731386229,0.0474092728
CTXD_29-33_2_AnsVal,HC_38_9,0.0474079488,0.2125966226,0.0474079488
AUDIT-C_15,HC_38_5,0.0474064203,0.2119502554,0.0474064203
MEDS_2_AnsVal,SF-36_30,0.0473997239,0.210699824,0.0473997239
MW_59,HC_37_8,0.0473920477,0.2117592862,0.0473920477
HCU_25_AnsVal,HC_38_11,0.0473742157,0.2129225939,0.0473742157
HCU_26_AnsVal,HC_38_12,0.0473691339,0.2119805174,0.0473691339
RH_5A_1,HC_37_5,0.0473416173,0.2991185493,0.0473416173
ISQ_2-7_3_AnsVal,HC_38_16,0.0473297991,0.2194193996,0.0473297991
GH_83-86_1,HC_38_14,0.0473218737,0.2130979027,0.0473218737
HCU_27,SF-36_11,0.0473049336,0.2106336921,0.0473049336
GH_35-B_2,HC_38_6,0.0472819698,0.2138158264,0.0472819698
GH_20-A_2,SF-36_26,0.0472817949,0.2118385352,0.0472817949
FSI_1-4_1_AnsVal,SF-36_23,0.0472778832,0.2135240937,0.0472778832
GH_F_50-56_4,HC_38_3,0.0472663832,0.2742291733,0.0472663832
FSI_1-4_2_AnsVal,SF-36_23,0.0472567741,0.2147249962,0.0472567741
RH_3A,SF-36_30,0.0472427543,0.2559833442,0.0472427543
GH_49-C_4,SF-36_23,0.0472189773,0.2140957497,0.0472189773
FSI_1-4_3_AnsVal,SF-36_23,0.0472157624,0.2144585838,0.0472157624
CTXD_34-38_1_AnsVal,HC_38_14,0.0472129537,0.2168243622,0.0472129537
CTXD_29-33_2_AnsVal,HC_38_14,0.0472019849,0.2145925145,0.0472019849
GH_25-28_1,HC_38_14,0.0471809685,0.2138035469,0.0471809685
GH_M_60-64_1,SF-36_30,0.0471704934,0.5587181208,0.0471704934
GH_35-B_4,SF-36_19,0.0471471956,0.2138019032,0.0471471956
GH_F_50-56_6,HC_38_3,0.047146477,0.2754497037,0.047146477
AUDIT-C_9,SF-36_23,0.0471438696,0.2135048006,0.0471438696
GH_34-A_1,SF-36_23,0.0471399831,0.2135425889,0.0471399831
GH_73-78_5,HC_38_13,0.0471394772,0.2145377253,0.0471394772
MJM_5D,HC_38_13,0.0471365631,0.3195130417,0.0471365631
MJM_5A_4,HC_38_7,0.0471230806,0.3174887745,0.0471230806
DEM_ETHN_8,SF-36_26,0.0471213336,0.2163772767,0.0471213336
HCU_13_3,SF-36_10,0.0471084812,0.21352008,0.0471084812
KW_47-51_2_AnsVal,SF-36_10,0.0471045829,0.2165408074,0.0471045829
CTXD_47-49_3_AnsVal,HC_38_11,0.047101775,0.332120474,0.047101775
GAD7_5E,HC_38_2,0.0470988363,0.2162630493,0.0470988363
GH_65-68_1,HC_38_14,0.0470978109,0.2149436364,0.0470978109
GH_37-41_5,HC_37_5,0.0470902105,0.2150177392,0.0470902105
GH_F_50-56_6,SF-36_26,0.0470769062,0.2743699498,0.0470769062
NPX_2-5_2_AnsVal,SF-36_26,0.047064524,0.3876824408,0.047064524
BPI_A-D_2_AnsText,HC_38_8,0.0470640753,0.4336096642,0.0470640753
GH1_5-18_4,HC_38_3,0.0470625061,0.2149570372,0.0470625061
OC_3_AnsVal,HC_37_5,0.047038974,0.2226123049,0.047038974
GH_36-D_2,HC_37_5,0.0470301216,0.2159359374,0.0470301216
DEM_RACE_9_2,SF-36_16,0.0470074767,0.2171563448,0.0470074767
AUDIT-C_10,HC_37_2,0.0470051846,0.2151862101,0.0470051846
MEDS_9,HC_38_11,0.0469981949,0.2159163298,0.0469981949
GH_F_50-56_8,HC_38_6,0.046996384,0.2769827086,0.046996384
LTEQ_4,SF-36_17,0.0469938394,0.2403612873,0.0469938394
MW_11-14_1_AnsVal,HC_38_3,0.0469906832,0.216987165,0.0469906832
GH_44-48_3,HC_38_9,0.0469616559,0.2166058583,0.0469616559
GH_36-D_3,HC_38_2,0.0469613631,0.2166087258,0.0469613631
HCU_13_6,HC_38_3,0.0469613631,0.2166087258,0.0469613631
GH_1-7_4,HC_37_4,0.0469553575,0.2170001451,0.0469553575
GH_1-7_4,HC_38_16,0.0469553575,0.2170001451,0.0469553575
GH_37-41_5,HC_38_3,0.0469453004,0.2164340981,0.0469453004
CTXD_29-33_3_AnsVal,HC_37_7,0.0469294674,0.2216347445,0.0469294674
MJM_5E_3-6_4_AnsVal,HC_37_3,0.0469152559,0.3261766973,0.0469152559
MJM_5A_3,HC_37_3,0.04690465,0.318665468,0.04690465
ISQ_2-7_6_AnsVal,HC_38_7,0.0468994965,0.2215895007,0.0468994965
DEM_RACE_9_6_AnsVal,HC_37_5,0.046867843,0.219196853,0.046867843
HCU_30_AnsVal,SF-36_14,0.046859072,0.215298708,0.046859072
GH_25-28_2,HC_38_16,0.0468550214,0.2169881253,0.0468550214
ISQ_2-7_1_AnsVal,HC_38_9,0.046830326,0.2215922307,0.046830326
HCU_3_4_AnsVal,HC_38_13,0.0468267073,0.2182637257,0.0468267073
CTXD_29-33_3_AnsVal,HC_37_8,0.0467919064,0.2229936606,0.0467919064
GH_37-41_4,HC_37_8,0.0467852666,0.2180060501,0.0467852666
SUN_16,HC_37_8,0.0467769664,0.2174243366,0.0467769664
GH_87-89_3,SF-36_14,0.0467734288,0.2164684272,0.0467734288
HCU_F_20_AnsVal,HC_38_13,0.0467682031,0.2788750653,0.0467682031
GH_42A-43_2,SF-36_27,0.0467613167,0.2175784223,0.0467613167
MEDS_3A_AnsVal,SF-36_13,0.0467385619,0.3428077018,0.0467385619
GH_90,SF-36_36,0.0467287793,0.2185628536,0.0467287793
MEDS_6,SF-36_24,0.0467221044,0.2173033806,0.0467221044
AUDIT-C_11-14_A_AnsVal,HC_38_13,0.0467163625,0.2183531283,0.0467163625
CTXD_47-49_2_AnsVal,HC_38_6,0.0467115817,0.2227673422,0.0467115817
HCU_14_AnsVal,HC_38_10,0.0467060653,0.2191199332,0.0467060653
DIET_18-20_3,SF-36_23,0.0466934036,0.2192450195,0.0466934036
AUDIT-C_10B,HC_38_16,0.0466867914,0.2770360231,0.0466867914
HCU_30_AnsVal,SF-36_7,0.0466835451,0.2170242064,0.0466835451
GH_M_60-64_4,HC_38_15,0.046680071,0.5628183274,0.046680071
MJM_2D_3-5_1_AnsVal,HC_38_13,0.0466726357,0.3542679538,0.0466726357
RH_F_9A_F_3_AnsVal,HC_37_3,0.0466705345,0.3303732288,0.0466705345
ISQ_12-15_3_AnsVal,HC_37_8,0.0466593386,0.3465760188,0.0466593386
SF-36_20,HC_38_5,0.0466203579,0.2189698231,0.0466203579
GAD7_5A,HC_37_8,0.0466163584,0.2196740358,0.0466163584
MJM_5A_5,HC_38_6,0.0466115753,0.3227760969,0.0466115753
MJM_5A_3,HC_38_13,0.0466115694,0.3227761582,0.0466115694
MJM_5E_2,HC_37_3,0.046610406,0.3233270829,0.046610406
RH_F_9A_F_5_AnsVal,SF-36_9,0.0465866985,0.3557678072,0.0465866985
MJM_1A,HC_37_4,0.0465794451,0.3788840589,0.0465794451
MEDS_1A_AnsVal,HC_38_5,0.0465460129,0.2230561826,0.0465460129
HCU_5_AnsVal,HC_38_10,0.0465442533,0.2207223405,0.0465442533
HCU_F_21_AnsVal,HC_38_10,0.0465424651,0.2821047055,0.0465424651
RH_5A_7,HC_38_15,0.0465418414,0.3068629109,0.0465418414
HCU_31_AnsText,SF-36_24,0.0465405255,0.3656013818,0.0465405255
GH_90B_AnsVal,HC_37_3,0.0465389944,0.344289225,0.0465389944
CTXD_29-33_4_AnsVal,HC_38_8,0.0464884295,0.2229545842,0.0464884295
DIET_23,HC_37_2,0.0464634234,0.2208589792,0.0464634234
CTXD_39-43_2_AnsVal,HC_38_3,0.0464297724,0.2221955802,0.0464297724
GH_37-41_3,HC_37_3,0.0464076525,0.2217476257,0.0464076525
CTXD_24-28_5_AnsVal,HC_37_8,0.0464075215,0.2230884337,0.0464075215
GH_25-28_4,HC_38_13,0.0464002882,0.2214876517,0.0464002882
AUDIT-C_11-14_A_AnsVal,SF-36_9,0.0463877116,0.22028525,0.0463877116
GH1_5-18_1,HC_38_16,0.0463844845,0.221645218,0.0463844845
GH_35-B_4,SF-36_11,0.0463710416,0.2211141055,0.0463710416
RH_F_9A_F_3_AnsVal,HC_38_4,0.046356565,0.3347554806,0.046356565
GH_M_60-64_5,HC_38_11,0.0463365365,0.5656990051,0.0463365365
MEDS_1A_AnsVal,SF-36_10,0.0463313829,0.2235134048,0.0463313829
GH_21-24_2,HC_38_9,0.0463231347,0.2222576481,0.0463231347
GAD7_5D,HC_38_7,0.046318,0.2260127447,0.046318
ISQ_2-7_6_AnsVal,HC_38_14,0.0463155422,0.2274025939,0.0463155422
RH_5A_3,HC_38_9,0.0463136125,0.3092435501,0.0463136125
DIET_18-20_3,HC_38_16,0.0462873102,0.223954611,0.0462873102
MJM_2D_3-5_1_AnsVal,HC_38_7,0.0462806084,0.3583292111,0.0462806084
HCU_F_19,SF-36_13,0.0462791844,0.2834887113,0.0462791844
HCU_10_AnsVal,HC_38_9,0.0462726261,0.2224295132,0.0462726261
MJM_5A_2,HC_38_3,0.0462539025,0.3265070911,0.0462539025
GAD7_5A,HC_37_7,0.0462496245,0.2233269893,0.0462496245
ISQ_2-7_5_AnsVal,HC_38_5,0.0462493667,0.2280681309,0.0462493667
RH_3B,HC_38_6,0.0462482024,0.2649014158,0.0462482024
MEDS_2B_AnsVal,SF-36_26,0.046221746,0.2827449989,0.046221746
SUN_17,HC_37_8,0.0461854042,0.2233034039,0.0461854042
GAD7_5B,HC_38_13,0.0461586695,0.2276152255,0.0461586695
RH_5A_7,SF-36_23,0.0461518622,0.3109381044,0.0461518622
HCU_11_3_AnsVal,HC_37_4,0.0461495992,0.2239965269,0.0461495992
RH_3A,SF-36_11,0.0461326617,0.2669234701,0.0461326617
PHQ_2E-H_3_AnsVal,HC_38_11,0.0461218914,0.2273060502,0.0461218914
GAD7_5E,HC_38_12,0.0461169035,0.226003167,0.0461169035
RH_M_9G_L_1_AnsVal,HC_37_1,0.0460988959,0.5845744229,0.0460988959
ISQ_2-7_6_AnsVal,HC_38_3,0.0460766162,0.2298120313,0.0460766162
GH_42A-43_4,HC_38_1,0.0460712234,0.2254547392,0.0460712234
DIET_18-20_2,SF-36_16,0.0460653411,0.2258498019,0.0460653411
MJM_5A_3,SF-36_30,0.0460577267,0.3274915612,0.0460577267
GH_9-14_3,HC_38_3,0.0460289032,0.2255463375,0.0460289032
HCU_10_AnsVal,SF-36_14,0.0460210811,0.2236258786,0.0460210811
DEM_MAR_2,HC_37_5,0.0460174285,0.2256621433,0.0460174285
MEDS_1,SF-36_31,0.0460025089,0.2244772238,0.0460025089
NPX_2-5_3_AnsVal,HC_38_6,0.045999272,0.4158791774,0.045999272
RH_7,HC_38_11,0.0459589218,0.2594206307,0.0459589218
GH1_5-18_3,HC_38_9,0.045917202,0.2263403898,0.045917202
CTXD_34-38_1_AnsVal,HC_38_11,0.0459044071,0.2298480621,0.0459044071
HCU_F_23_AnsVal,SF-36_35,0.0458800492,0.2863223733,0.0458800492
GH_44-48_4,HC_38_2,0.0458654655,0.2275356354,0.0458654655
MEDS_3A_AnsVal,SF-36_16,0.0458641856,0.3513381409,0.0458641856
CTXD_34-38_1_AnsVal,HC_37_5,0.0458565028,0.2299944718,0.0458565028
RH_5A_1,SF-36_9,0.0458476154,0.3126391943,0.0458476154
KW_52-55_3_AnsVal,SF-36_12,0.0458319601,0.2299040689,0.0458319601
GH_83-86_1,HC_38_15,0.0458293815,0.2279019678,0.0458293815
GH_F_57,SF-36_26,0.0458283179,0.2873137149,0.0458283179
GH_73-78_1,HC_38_8,0.0458171698,0.227690037,0.0458171698
RH_8a_2_AnsVal,SF-36_35,0.0458085805,0.2468130536,0.0458085805
GH_M_60-64_3,SF-36_36,0.0458030707,0.5701861835,0.0458030707
CTXD_39-43_4_AnsVal,HC_38_6,0.045797372,0.2295775339,0.045797372
MEDS_3A_AnsVal,SF-36_28,0.045790709,0.3521111246,0.045790709
HC_38_17_AnsVal,HC_37_2,0.0457885561,0.2283169417,0.0457885561
GH_F_50-56_8,HC_37_2,0.0457793927,0.2887261193,0.0457793927
HCU_31_AnsVal,HC_38_9,0.0457653012,0.227546818,0.0457653012
GH_21-24_3,HC_38_4,0.0457575922,0.22796023,0.0457575922
GH_36-D_3,SF-36_23,0.0457534107,0.2280027776,0.0457534107
KW_47-51_2_AnsVal,SF-36_11,0.0457468799,0.2300920301,0.0457468799
CTXD_34-38_2_AnsVal,HC_38_14,0.0457357626,0.2308845534,0.0457357626
HCU_2_AnsVal,HC_38_13,0.0457299741,0.2279062496,0.0457299741
AUDIT-C_11-14_B_AnsVal,SF-36_9,0.0457168815,0.2568474397,0.0457168815
CTXD_29-33_5_AnsVal,HC_37_8,0.0457150595,0.2304166887,0.0457150595
RH_5A_3,HC_38_5,0.0457039226,0.3156626978,0.0457039226
HCU_2_AnsVal,SF-36_31,0.045635256,0.2282028769,0.045635256
MW_15-18_3_AnsVal,HC_38_13,0.0456030383,0.2315622069,0.0456030383
GH_73-78_7,HC_38_11,0.0456007649,0.2298959635,0.0456007649
HCU_31_AnsVal,HC_38_7,0.0456001651,0.2292304433,0.0456001651
GH_1-7_2,HC_38_13,0.0455893569,0.2306867689,0.0455893569
MJM_5A_6_AnsVal,SF-36_30,0.0455884596,0.332449408,0.0455884596
MJM_2A,HC_38_5,0.0455510812,0.3563952404,0.0455510812
MJM_1D_2,HC_38_13,0.0455510191,0.3915127935,0.0455510191
FSI_13,HC_38_2,0.0455487433,0.2324587403,0.0455487433
MJM_2D_2,HC_37_7,0.0455483941,0.3659924449,0.0455483941
GH_21-24_2,HC_38_14,0.0455466085,0.2301140746,0.0455466085
OC_4C,HC_38_4,0.0455407243,0.2339066563,0.0455407243
CTXD_34-38_5_AnsVal,HC_38_6,0.0455401208,0.2308537644,0.0455401208
MEDS_9,SF-36_17,0.0455369928,0.2298768421,0.0455369928
GH_36-D_4,HC_37_6,0.04553199,0.2309371257,0.04553199
GH1_5-18_1,HC_38_4,0.0455312506,0.2302714193,0.0455312506
RH_5,SF-36_9,0.0455238933,0.3170726948,0.0455238933
GAD7_5E,HC_38_13,0.0454730493,0.2325570052,0.0454730493
AUDIT-C_9,HC_37_3,0.0454663886,0.2309367839,0.0454663886
HCU_F_19,HC_37_5,0.0454448448,0.2931693212,0.0454448448
HCU_9_AnsVal,HC_38_16,0.0454394939,0.2315497167,0.0454394939
ISQ_8-11_1_AnsVal,HC_38_13,0.0454295737,0.3600395662,0.0454295737
RH_3B,SF-36_11,0.0454041943,0.2724935354,0.0454041943
GH1_5-18_1,HC_37_5,0.0453983491,0.2316362067,0.0453983491
GH1_5-18_1,HC_38_13,0.0453983491,0.2316362067,0.0453983491
MJM_5C,HC_37_5,0.0453536764,0.3365588074,0.0453536764
MJM_2A,HC_37_4,0.0453414156,0.358615595,0.0453414156
GH_1-7_5,HC_37_4,0.0453345545,0.2333060636,0.0453345545
